ID,Sex,Population,Ancestral group,GOL,NOL,BNL,BBH,XCB,XFB,ZYB,AUB,WCB,ASB,BPL,NPH,NLH,JUB,NLB,MAB,MDH,MDB,OBH,OBB,DKB,NDS,WNB,SIS,ZMB,SSS,FMB,NAS,EKB,DKS,IML,XML,MLS,WMH,SOS,GLS,STB,FRC,FRS,FRF,PAC,PAS,PAF,OCC,OCS,OCF,FOL,NAR,SSR,PRR,DKR,ZOR,FMR,EKR,ZMR,AVR,BRR,VRR,LAR,OSR,BAR,NAA,PRA,BAA,NBA,BBA,BRA,SSA,NFA,DKA,NDA,SIA,FRA,PAA,OCA,RFA,RPA,ROA,BSA,SBA,SLA,TBA
1296,M,INUIT,East Asian,5.204006687077,5.19295685089,4.63472898823,4.912654885736,4.919980925828,4.727387818712,4.919980925828,4.828313737302,4.343805421854,4.709530201312,4.644390899141,4.304065093204,4.025351690735,4.779123493112,3.178053830348,4.248495242049,3.178053830348,2.397895272798,3.637586159726,3.713572066704,2.890371757896,2.197224577336,1.568615917914,0.641853886172,4.564348191468,3.044522437723,4.564348191468,2.484906649788,4.584967478671,1.791759469228,3.713572066704,3.970291913552,2.639057329615,3.218875824868,1.38629436112,0.69314718056,4.718498871295,4.753590191106,3.367295829986,3.912023005428,4.727387818712,3.044522437723,4.025351690735,4.54329478227,3.218875824868,3.828641396489,3.737669618283,4.584967478671,4.615120516841,4.672828834462,4.477336814478,4.430816798843,4.465908118655,4.394449154672,4.430816798843,4.488636369732,4.799491360685,4.828313737302,4.697087252759,3.756431159457,2.633850960064,4.248495242049,4.219507705176,3.737669618283,4.343805421854,4.025351690735,3.85014760171,4.890349128222,5.023880520846,5.093750200807,4.49980967033,4.63472898823,4.836281906952,4.934473933131,4.820281565605,4.137200358205,4.062993127165,4.047109925509,5.152737453471,4.647906796957,4.486975084236,5.043035341171
1297,M,INUIT,East Asian,5.23644196283,5.214935757609,4.653960350158,4.912654885736,4.890349128222,4.744932128363,4.927253685157,4.875197323201,4.276666119016,4.709530201312,4.63472898823,4.248495242049,3.988984046564,4.795790545597,2.995732273554,4.219507705176,3.218875824868,2.397895272798,3.555348061489,3.66356164613,2.944438979166,2.07944154168,2.10413415427,1.064710736992,4.63472898823,2.833213344056,4.54329478227,2.564949357462,4.564348191468,1.945910149055,3.713572066704,4.110873864173,2.708050201102,3.295836866004,1.38629436112,1.098612288668,4.615120516841,4.770684624466,3.401197381662,3.891820298111,4.663439094112,2.995732273554,4.094344562222,4.672828834462,3.526360524616,4.025351690735,3.555348061489,4.564348191468,4.564348191468,4.63472898823,4.454347296253,4.454347296253,4.454347296253,4.382026634674,4.394449154672,4.406719247264,4.791985369836,4.812184355372,4.720917383624,3.764100990652,2.712086983495,4.234106504597,4.276666119016,3.66356164613,4.317488113536,4.043051267835,3.871201010908,4.96284463026,5.003946305945,5.06890420222,4.605170185988,4.691347882229,4.828313737302,4.927253685157,4.744932128363,4.171207844238,3.989984916673,4.276653618167,5.088892101464,4.668335296651,4.495552592253,5.03751413564
1298,M,INUIT,East Asian,5.209486152841,5.204006687077,4.663439094112,4.955827057601,4.955827057601,4.762173934798,5.017279836815,4.897839799951,4.369447852467,4.718498871295,4.605170185988,4.317488113536,4.025351690735,4.867534450456,3.091042453358,4.219507705176,3.091042453358,2.484906649788,3.66356164613,3.828641396489,2.833213344056,2.197224577336,1.4586150227,0.741937344729,4.615120516841,2.995732273554,4.63472898823,2.77258872224,4.644390899141,2.484906649788,3.713572066704,3.988984046564,2.397895272798,3.091042453358,1.945910149055,1.098612288668,4.718498871295,4.691347882229,3.135494215929,4.025351690735,4.779123493112,3.218875824868,4.043051267835,4.584967478671,3.178053830348,3.891820298111,3.761200115694,4.553876891601,4.532599493153,4.615120516841,4.44265125649,4.35670882669,4.382026634674,4.304065093204,4.304065093204,4.406719247264,4.801909673595,4.836281906952,4.720698218153,3.873837385467,2.890611257195,4.15888308336,4.290459441148,3.761200115694,4.418840607797,3.912023005428,3.871201010908,4.919980925828,4.976733742421,5.010635294096,4.465908118655,4.510859506517,4.897839799951,4.897839799951,4.85203026392,4.073103753856,4.108756001533,4.090662757474,5.162394185955,4.644995106878,4.482467512481,5.011559458541
1299,M,INUIT,East Asian,5.283203728738,5.267858159063,4.700480365792,4.948759890378,4.919980925828,4.753590191106,4.927253685157,4.875197323201,4.290459441148,4.762173934798,4.644390899141,4.219507705176,4.007333185232,4.727387818712,3.135494215929,4.15888308336,3.091042453358,2.484906649788,3.610917912644,3.688879454114,2.890371757896,2.302585092994,1.974081026022,1.163150809806,4.553876891601,2.890371757896,4.564348191468,2.77258872224,4.553876891601,2.397895272798,3.526360524616,3.988984046564,2.302585092994,3.258096538021,1.945910149055,1.098612288668,4.709530201312,4.753590191106,3.332204510175,3.951243718581,4.736198448395,3.044522437723,4.174387269896,4.663439094112,3.555348061489,4.060443010546,3.637586159726,4.63472898823,4.605170185988,4.672828834462,4.532599493153,4.521788577049,4.465908118655,4.418840607797,4.44265125649,4.510859506517,4.818785905724,4.828313737302,4.719507939078,3.781855878442,2.808082475753,4.204692619391,4.330733340286,3.610917912644,4.343805421854,3.970291913552,3.912023005428,4.927253685157,4.96284463026,4.997212273764,4.430816798843,4.574710978503,4.85203026392,4.934473933131,4.727387818712,4.104473134334,4.052850138143,4.259387962302,5.091262683431,4.670310963528,4.490311514912,5.021616890178
1300,M,INUIT,East Asian,5.32787616879,5.298317366548,4.700480365792,4.997212273764,4.927253685157,4.736198448395,4.955827057601,4.867534450456,4.343805421854,4.744932128363,4.691347882229,4.330733340286,4.060443010546,4.779123493112,3.178053830348,4.248495242049,3.091042453358,2.708050201102,3.637586159726,3.761200115694,2.639057329615,2.07944154168,1.41098697371,0.470003629246,4.644390899141,3.044522437723,4.564348191468,2.639057329615,4.584967478671,1.791759469228,3.688879454114,4.110873864173,2.639057329615,3.295836866004,1.791759469228,1.38629436112,4.584967478671,4.828313737302,3.555348061489,4.043051267835,4.85203026392,3.218875824868,4.143134726392,4.653960350158,3.526360524616,3.970291913552,3.737669618283,4.63472898823,4.644390899141,4.727387818712,4.510859506517,4.521788577049,4.488636369732,4.430816798843,4.430816798843,4.532599493153,4.864460353348,4.875197323201,4.758713149101,3.843281291655,2.863923191662,4.234106504597,4.248495242049,3.713572066704,4.35670882669,4.025351690735,3.85014760171,4.912654885736,4.990432586779,5.099866427824,4.406719247264,4.644390899141,4.795790545597,4.919980925828,4.736198448395,4.152863999803,4.132631244421,4.156129625103,5.114884083403,4.62110351436,4.46886286462,5.011874861849
1301,M,INUIT,East Asian,5.252273428047,5.23644196283,4.682131227124,4.912654885736,4.934473933131,4.744932128363,4.882801922586,4.85203026392,4.234106504597,4.727387818712,4.682131227124,4.15888308336,3.912023005428,4.744932128363,3.218875824868,4.15888308336,3.218875824868,2.564949357462,3.610917912644,3.713572066704,2.77258872224,2.484906649788,2.091864061678,1.589235205117,4.584967478671,2.995732273554,4.574710978503,2.77258872224,4.564348191468,1.945910149055,3.637586159726,4.025351690735,2.564949357462,3.258096538021,1.609437912434,1.098612288668,4.672828834462,4.804021044733,3.401197381662,4.060443010546,4.709530201312,3.091042453358,4.043051267835,4.624972813284,3.433987204485,3.970291913552,3.610917912644,4.624972813284,4.644390899141,4.709530201312,4.49980967033,4.521788577049,4.465908118655,4.430816798843,4.44265125649,4.553876891601,4.810516812802,4.820281565605,4.690675887007,3.716884252274,2.645744324923,4.290459441148,4.290459441148,3.526360524616,4.276666119016,4.077537443906,3.891820298111,4.912654885736,4.96284463026,5.075173815234,4.204692619391,4.369447852467,4.85203026392,4.919980925828,4.762173934798,4.174906045398,4.040201112839,4.235022821285,5.095342703402,4.649398394142,4.500980606518,5.040365441099
1302,M,INUIT,East Asian,5.214935757609,5.176149732574,4.682131227124,4.912654885736,4.875197323201,4.624972813284,4.927253685157,4.836281906952,4.304065093204,4.653960350158,4.624972813284,4.248495242049,3.951243718581,4.812184355372,3.178053830348,4.219507705176,3.295836866004,2.484906649788,3.555348061489,3.80666248977,2.890371757896,2.197224577336,1.41098697371,0.69314718056,4.663439094112,3.135494215929,4.615120516841,2.833213344056,4.644390899141,2.484906649788,3.761200115694,4.127134385045,2.564949357462,3.178053830348,1.791759469228,1.609437912434,4.477336814478,4.700480365792,3.218875824868,3.970291913552,4.615120516841,2.995732273554,3.85014760171,4.488636369732,3.367295829986,3.761200115694,3.583518938456,4.584967478671,4.595119850135,4.644390899141,4.477336814478,4.488636369732,4.394449154672,4.317488113536,4.343805421854,4.454347296253,4.745788721399,4.770684624466,4.62594165358,3.691397610386,2.915492301092,4.189654742026,4.317488113536,3.66356164613,4.343805421854,3.951243718581,3.931825632724,4.890349128222,4.96284463026,5.003946305945,4.49980967033,4.510859506517,4.875197323201,4.919980925828,4.736198448395,4.121208338523,4.007222997877,4.080989990477,5.196718937006,4.677915806375,4.519230918382,4.994530393068
1303,M,INUIT,East Asian,5.220355825078,5.204006687077,4.595119850135,4.882801922586,4.948759890378,4.672828834462,4.919980925828,4.859812404362,4.317488113536,4.718498871295,4.595119850135,4.204692619391,3.970291913552,4.804021044733,3.135494215929,4.15888308336,3.295836866004,2.890371757896,3.555348061489,3.737669618283,2.944438979166,2.397895272798,1.856297990366,1.252762968495,4.624972813284,3.091042453358,4.605170185988,2.77258872224,4.615120516841,2.302585092994,3.583518938456,4.077537443906,2.639057329615,3.258096538021,1.609437912434,1.098612288668,4.553876891601,4.727387818712,3.218875824868,4.060443010546,4.691347882229,3.091042453358,3.951243718581,4.49980967033,3.526360524616,3.970291913552,3.610917912644,4.553876891601,4.574710978503,4.615120516841,4.418840607797,4.430816798843,4.382026634674,4.304065093204,4.330733340286,4.430816798843,4.771227591203,4.812184355372,4.662538873989,3.670198284541,2.60130891734,4.248495242049,4.248495242049,3.688879454114,4.343805421854,4.025351690735,3.85014760171,4.890349128222,4.976733742421,5.023880520846,4.406719247264,4.44265125649,4.882801922586,4.912654885736,4.653960350158,4.139322579437,4.058776233241,4.027434939561,5.160670627643,4.64472180029,4.473958200352,5.05309621927
1304,M,INUIT,East Asian,5.220355825078,5.204006687077,4.653960350158,4.919980925828,4.919980925828,4.744932128363,4.976733742421,4.867534450456,4.330733340286,4.700480365792,4.564348191468,4.304065093204,4.043051267835,4.795790545597,3.135494215929,4.219507705176,3.367295829986,2.639057329615,3.555348061489,3.761200115694,2.564949357462,2.302585092994,1.74046617484,0.741937344729,4.574710978503,2.890371757896,4.532599493153,2.564949357462,4.564348191468,1.791759469228,3.737669618283,3.970291913552,1.945910149055,3.258096538021,1.609437912434,1.38629436112,4.584967478671,4.718498871295,3.258096538021,4.043051267835,4.762173934798,3.218875824868,3.931825632724,4.532599493153,3.367295829986,3.871201010908,3.66356164613,4.605170185988,4.605170185988,4.663439094112,4.477336814478,4.454347296253,4.49980967033,4.394449154672,4.406719247264,4.454347296253,4.791770641451,4.795790545597,4.632106057209,3.682806324542,2.855258968667,4.127134385045,4.317488113536,3.761200115694,4.35670882669,3.970291913552,3.891820298111,4.934473933131,5.003946305945,5.099866427824,4.189654742026,4.672828834462,4.867534450456,4.890349128222,4.753590191106,4.092944146864,4.13703670958,4.165283159735,5.071009318632,4.621879810166,4.489840906884,5.017582896212
1305,M,INUIT,East Asian,5.220355825078,5.204006687077,4.663439094112,4.934473933131,4.812184355372,4.682131227124,4.941642422609,4.795790545597,4.219507705176,4.644390899141,4.615120516841,4.174387269896,3.970291913552,4.820281565605,3.135494215929,4.174387269896,3.218875824868,2.639057329615,3.555348061489,3.713572066704,2.944438979166,2.302585092994,1.029619417181,0.095310179804,4.700480365792,3.091042453358,4.595119850135,2.833213344056,4.615120516841,2.302585092994,3.637586159726,4.060443010546,2.564949357462,3.295836866004,1.609437912434,1.38629436112,4.574710978503,4.700480365792,3.178053830348,3.970291913552,4.700480365792,3.044522437723,4.060443010546,4.564348191468,3.433987204485,4.043051267835,3.688879454114,4.574710978503,4.605170185988,4.624972813284,4.454347296253,4.430816798843,4.382026634674,4.304065093204,4.330733340286,4.430816798843,4.776572698843,4.779123493112,4.673932990041,3.81445768509,2.892068916215,4.219507705176,4.330733340286,3.610917912644,4.382026634674,3.931825632724,3.891820298111,4.912654885736,4.955827057601,5.023880520846,4.465908118655,4.644390899141,4.890349128222,4.927253685157,4.727387818712,4.097552150735,4.062230621832,4.148133660786,5.175565090165,4.659410034983,4.508520734971,4.987500191562
1306,M,INUIT,East Asian,5.252273428047,5.220355825078,4.653960350158,4.905274778438,4.882801922586,4.718498871295,4.919980925828,4.828313737302,4.317488113536,4.672828834462,4.63472898823,4.248495242049,3.951243718581,4.787491742782,3.044522437723,4.204692619391,3.135494215929,2.639057329615,3.555348061489,3.761200115694,2.77258872224,2.07944154168,0.470003629246,0.182321556794,4.564348191468,2.890371757896,4.605170185988,2.708050201102,4.615120516841,2.197224577336,3.761200115694,4.110873864173,2.708050201102,3.258096538021,1.609437912434,1.098612288668,4.624972813284,4.682131227124,3.332204510175,3.951243718581,4.779123493112,3.295836866004,3.931825632724,4.510859506517,3.401197381662,3.713572066704,3.688879454114,4.584967478671,4.595119850135,4.663439094112,4.488636369732,4.488636369732,4.418840607797,4.394449154672,4.430816798843,4.465908118655,4.777909209545,4.812184355372,4.653608849494,3.786600533859,2.788181100233,4.234106504597,4.276666119016,3.66356164613,4.369447852467,3.951243718581,3.912023005428,4.934473933131,4.990432586779,5.04985600725,4.49980967033,4.204692619391,4.828313737302,4.867534450456,4.727387818712,4.070577964217,4.155468991036,4.078354724554,5.12420219291,4.635011512138,4.482984637861,5.018129154237
1307,M,INUIT,East Asian,5.231108616855,5.209486152841,4.700480365792,4.941642422609,4.897839799951,4.700480365792,4.941642422609,4.828313737302,4.276666119016,4.718498871295,4.653960350158,4.262679877041,4.025351690735,4.762173934798,3.135494215929,4.189654742026,3.258096538021,2.564949357462,3.610917912644,3.688879454114,2.995732273554,2.302585092994,2.091864061678,1.131402111491,4.564348191468,3.044522437723,4.564348191468,2.397895272798,4.564348191468,2.302585092994,3.555348061489,4.025351690735,2.302585092994,3.135494215929,1.791759469228,0.69314718056,4.624972813284,4.718498871295,3.295836866004,3.931825632724,4.718498871295,3.135494215929,3.988984046564,4.564348191468,3.4657359028,3.85014760171,3.555348061489,4.624972813284,4.615120516841,4.672828834462,4.510859506517,4.477336814478,4.477336814478,4.394449154672,4.406719247264,4.465908118655,4.804127157124,4.828313737302,4.663682896242,3.685193887973,2.804726828827,4.204692619391,4.317488113536,3.637586159726,4.35670882669,3.951243718581,3.912023005428,4.890349128222,5.036952602414,5.017279836815,4.49980967033,4.653960350158,4.85203026392,4.905274778438,4.727387818712,4.081218749613,4.064248632493,4.163348771627,5.144022832312,4.653359751337,4.497196822531,5.011365350658
1308,M,INUIT,East Asian,5.267858159063,5.24174701506,4.779123493112,4.948759890378,4.875197323201,4.700480365792,4.941642422609,4.836281906952,4.234106504597,4.718498871295,4.691347882229,4.317488113536,4.110873864173,4.744932128363,3.218875824868,4.204692619391,3.4657359028,2.708050201102,3.66356164613,3.713572066704,2.77258872224,2.397895272798,1.757857917552,1.223775431622,4.605170185988,3.135494215929,4.54329478227,2.564949357462,4.564348191468,1.945910149055,3.761200115694,4.127134385045,2.639057329615,3.258096538021,1.791759469228,1.098612288668,4.49980967033,4.709530201312,3.218875824868,3.891820298111,4.779123493112,3.091042453358,4.143134726392,4.49980967033,3.332204510175,3.80666248977,3.66356164613,4.691347882229,4.682131227124,4.700480365792,4.564348191468,4.553876891601,4.564348191468,4.477336814478,4.465908118655,4.521788577049,4.815203925679,4.836281906952,4.664259112611,3.75571617221,2.806522461502,4.15888308336,4.35670882669,3.637586159726,4.330733340286,3.912023005428,4.007333185232,4.875197323201,5.003946305945,5.075173815234,4.276666119016,4.394449154672,4.875197323201,4.934473933131,4.753590191106,4.036686605555,4.125155592528,4.025672838169,5.181159159876,4.668089336727,4.497109998479,5.0191070712
1309,M,INUIT,East Asian,5.214935757609,5.198497031266,4.644390899141,4.912654885736,4.912654885736,4.727387818712,4.905274778438,4.836281906952,4.262679877041,4.709530201312,4.605170185988,4.248495242049,4.007333185232,4.744932128363,3.178053830348,4.189654742026,3.433987204485,2.639057329615,3.637586159726,3.713572066704,2.890371757896,2.197224577336,1.931521411603,0.832909122935,4.521788577049,2.944438979166,4.584967478671,2.639057329615,4.574710978503,2.07944154168,3.555348061489,3.951243718581,2.302585092994,3.258096538021,1.609437912434,1.098612288668,4.54329478227,4.672828834462,3.258096538021,3.912023005428,4.709530201312,3.178053830348,4.127134385045,4.653960350158,3.332204510175,3.970291913552,3.66356164613,4.564348191468,4.595119850135,4.644390899141,4.465908118655,4.454347296253,4.418840607797,4.369447852467,4.418840607797,4.465908118655,4.781992806456,4.820281565605,4.698125361395,3.796886103672,2.844822779292,4.204692619391,4.290459441148,3.688879454114,4.382026634674,3.931825632724,3.891820298111,4.905274778438,4.997212273764,5.056245805348,4.49980967033,4.727387818712,4.85203026392,4.890349128222,4.820281565605,4.064973270474,4.05689687889,4.284846753581,5.091813398087,4.669555048968,4.490507950261,5.007594623029
1310,M,INUIT,East Asian,5.214935757609,5.181783550292,4.663439094112,4.983606621708,4.905274778438,4.744932128363,4.96284463026,4.85203026392,4.317488113536,4.672828834462,4.624972813284,4.248495242049,3.970291913552,4.804021044733,2.995732273554,4.189654742026,3.401197381662,2.833213344056,3.555348061489,3.761200115694,2.833213344056,1.791759469228,1.098612288668,0.470003629246,4.63472898823,3.135494215929,4.584967478671,2.639057329615,4.584967478671,2.397895272798,3.784189633918,4.189654742026,2.77258872224,3.258096538021,1.609437912434,1.098612288668,4.615120516841,4.753590191106,3.367295829986,3.931825632724,4.744932128363,3.295836866004,4.094344562222,4.521788577049,3.332204510175,3.931825632724,3.66356164613,4.574710978503,4.615120516841,4.672828834462,4.488636369732,4.454347296253,4.430816798843,4.382026634674,4.406719247264,4.465908118655,4.809355960991,4.844187086459,4.684886603219,3.73729244695,3.033211423655,4.204692619391,4.290459441148,3.66356164613,4.406719247264,3.951243718581,3.828641396489,4.882801922586,4.997212273764,5.010635294096,4.700480365792,4.454347296253,4.836281906952,4.867534450456,4.762173934798,4.131701397907,4.083097304676,4.022916369695,5.186432186182,4.624497346507,4.487389282272,4.971978395538
1311,M,INUIT,East Asian,5.267858159063,5.247024072161,4.718498871295,4.990432586779,4.897839799951,4.753590191106,4.941642422609,4.804021044733,4.262679877041,4.744932128363,4.672828834462,4.234106504597,3.970291913552,4.804021044733,3.218875824868,4.15888308336,3.218875824868,2.564949357462,3.583518938456,3.737669618283,2.995732273554,2.07944154168,2.00148000021,0.99325177301,4.605170185988,2.995732273554,4.605170185988,2.833213344056,4.624972813284,2.197224577336,3.80666248977,4.15888308336,2.639057329615,3.258096538021,1.609437912434,1.098612288668,4.727387818712,4.736198448395,3.332204510175,3.951243718581,4.753590191106,3.178053830348,4.025351690735,4.605170185988,3.332204510175,3.912023005428,3.80666248977,4.624972813284,4.605170185988,4.663439094112,4.521788577049,4.521788577049,4.465908118655,4.418840607797,4.454347296253,4.488636369732,4.826413589612,4.875197323201,4.745721402436,3.88996210876,2.877466154023,4.219507705176,4.330733340286,3.610917912644,4.394449154672,3.912023005428,3.891820298111,4.912654885736,4.955827057601,5.043425116919,4.63472898823,4.682131227124,4.844187086459,4.905274778438,4.804021044733,4.082800799953,4.052159637885,4.079695379518,5.214233595987,4.675293241951,4.501753523184,4.993743554209
1312,M,INUIT,East Asian,5.247024072161,5.231108616855,4.653960350158,4.919980925828,4.897839799951,4.718498871295,4.948759890378,4.828313737302,4.317488113536,4.682131227124,4.605170185988,4.290459441148,4.025351690735,4.812184355372,3.135494215929,4.127134385045,3.332204510175,2.564949357462,3.610917912644,3.761200115694,2.995732273554,2.302585092994,1.856297990366,1.38629436112,4.584967478671,3.178053830348,4.605170185988,2.833213344056,4.615120516841,2.564949357462,3.737669618283,4.077537443906,2.302585092994,3.178053830348,1.945910149055,0.69314718056,4.644390899141,4.718498871295,3.258096538021,3.871201010908,4.753590191106,3.178053830348,4.060443010546,4.574710978503,3.367295829986,3.737669618283,3.688879454114,4.624972813284,4.653960350158,4.691347882229,4.521788577049,4.465908118655,4.430816798843,4.343805421854,4.394449154672,4.521788577049,4.796862882223,4.795790545597,4.653743001015,3.704955497707,2.83221606954,4.189654742026,4.290459441148,3.737669618283,4.35670882669,3.970291913552,3.891820298111,4.85203026392,4.955827057601,4.976733742421,4.49980967033,4.343805421854,4.859812404362,4.905274778438,4.770684624466,4.086161657831,4.114801066364,4.211330052669,5.089395306308,4.643624256564,4.488835370475,5.010245539174
1313,M,INUIT,East Asian,5.198497031266,5.170483995038,4.691347882229,4.905274778438,4.844187086459,4.653960350158,4.897839799951,4.828313737302,4.234106504597,4.653960350158,4.584967478671,4.204692619391,3.951243718581,4.762173934798,3.091042453358,4.174387269896,3.367295829986,2.708050201102,3.610917912644,3.688879454114,2.77258872224,2.302585092994,0.832909122935,1.064710736992,4.624972813284,3.178053830348,4.54329478227,2.639057329615,4.553876891601,2.397895272798,3.610917912644,4.043051267835,2.397895272798,3.178053830348,1.791759469228,1.098612288668,4.394449154672,4.682131227124,3.295836866004,4.007333185232,4.672828834462,3.135494215929,3.784189633918,4.488636369732,3.135494215929,3.713572066704,3.66356164613,4.624972813284,4.615120516841,4.644390899141,4.521788577049,4.49980967033,4.477336814478,4.382026634674,4.369447852467,4.44265125649,4.746240908557,4.744932128363,4.59305119105,3.71883485196,2.948916509439,4.127134385045,4.382026634674,3.610917912644,4.343805421854,3.931825632724,3.951243718581,4.867534450456,4.990432586779,4.997212273764,4.343805421854,3.761200115694,4.844187086459,4.882801922586,4.828313737302,4.084339583373,4.085337062057,4.152510133987,5.160426273378,4.666688024666,4.527410306027,4.985354505428
1314,M,INUIT,East Asian,5.231108616855,5.214935757609,4.644390899141,4.912654885736,4.919980925828,4.770684624466,4.934473933131,4.859812404362,4.394449154672,4.682131227124,4.564348191468,4.204692619391,3.988984046564,4.812184355372,3.044522437723,4.15888308336,3.367295829986,2.564949357462,3.610917912644,3.761200115694,2.995732273554,2.07944154168,1.916922612182,0.641853886172,4.574710978503,2.995732273554,4.624972813284,2.833213344056,4.63472898823,2.484906649788,3.784189633918,4.094344562222,2.639057329615,3.135494215929,1.791759469228,0.69314718056,4.615120516841,4.615120516841,3.367295829986,3.988984046564,4.682131227124,3.218875824868,4.060443010546,4.682131227124,3.496507561466,4.060443010546,3.637586159726,4.584967478671,4.595119850135,4.63472898823,4.488636369732,4.430816798843,4.394449154672,4.343805421854,4.382026634674,4.44265125649,4.765215418476,4.820281565605,4.683515190815,3.766370880835,2.884795815411,4.15888308336,4.343805421854,3.66356164613,4.418840607797,3.871201010908,3.891820298111,4.905274778438,4.96284463026,4.997212273764,4.63472898823,4.804021044733,4.787491742782,4.867534450456,4.762173934798,4.007328945497,4.044608927275,4.369600492043,5.046977773877,4.700689703311,4.489149687573,5.001351588352
1315,M,INUIT,East Asian,5.247024072161,5.231108616855,4.691347882229,5.003946305945,4.905274778438,4.779123493112,4.997212273764,4.844187086459,4.330733340286,4.709530201312,4.595119850135,4.276666119016,3.988984046564,4.844187086459,2.995732273554,4.204692619391,3.332204510175,2.833213344056,3.610917912644,3.737669618283,3.044522437723,2.302585092994,1.667706820558,0.587786664902,4.672828834462,2.708050201102,4.653960350158,2.77258872224,4.644390899141,2.197224577336,3.66356164613,4.174387269896,2.639057329615,3.332204510175,1.945910149055,1.098612288668,4.727387818712,4.736198448395,3.258096538021,3.951243718581,4.762173934798,3.091042453358,4.007333185232,4.584967478671,3.4657359028,3.931825632724,3.713572066704,4.605170185988,4.564348191468,4.644390899141,4.477336814478,4.488636369732,4.44265125649,4.382026634674,4.394449154672,4.454347296253,4.828508032777,4.859812404362,4.719407508992,3.786281406305,3.026707633882,4.127134385045,4.343805421854,3.688879454114,4.430816798843,3.912023005428,3.85014760171,5.003946305945,4.983606621708,5.043425116919,4.532599493153,4.718498871295,4.875197323201,4.934473933131,4.736198448395,4.086421818993,4.072233387428,4.093281039165,5.165856892978,4.647581895643,4.486673060912,4.975921983288
1316,F,INUIT,East Asian,5.23644196283,5.231108616855,4.691347882229,4.934473933131,4.859812404362,4.653960350158,4.882801922586,4.795790545597,4.290459441148,4.672828834462,4.691347882229,4.248495242049,3.970291913552,4.744932128363,3.178053830348,4.189654742026,3.178053830348,2.484906649788,3.526360524616,3.713572066704,2.944438979166,2.302585092994,2.128231705849,0.955511445027,4.595119850135,3.091042453358,4.553876891601,2.77258872224,4.595119850135,2.197224577336,3.66356164613,4.094344562222,2.397895272798,3.258096538021,1.38629436112,0.69314718056,4.521788577049,4.762173934798,3.332204510175,4.025351690735,4.770684624466,3.332204510175,3.970291913552,4.574710978503,3.332204510175,3.891820298111,3.610917912644,4.624972813284,4.672828834462,4.744932128363,4.49980967033,4.532599493153,4.465908118655,4.394449154672,4.44265125649,4.54329478227,4.806530826323,4.812184355372,4.659769502884,3.722194554968,2.844118419385,4.262679877041,4.262679877041,3.610917912644,4.330733340286,4.007333185232,3.891820298111,4.882801922586,4.96284463026,5.043425116919,4.465908118655,4.753590191106,4.859812404362,4.859812404362,4.787491742782,4.128751773806,4.125701052988,4.198479352633,5.085454124029,4.625786063482,4.490802173078,4.998189209579
1317,M,INUIT,East Asian,5.209486152841,5.181783550292,4.63472898823,4.897839799951,4.867534450456,4.709530201312,4.927253685157,4.812184355372,4.304065093204,4.744932128363,4.595119850135,4.219507705176,4.007333185232,4.779123493112,3.178053830348,4.174387269896,3.295836866004,2.484906649788,3.496507561466,3.713572066704,2.890371757896,2.07944154168,2.360854001118,1.504077396776,4.553876891601,2.77258872224,4.584967478671,2.708050201102,4.584967478671,2.07944154168,3.737669618283,4.077537443906,2.397895272798,3.332204510175,1.38629436112,0.69314718056,4.54329478227,4.63472898823,3.178053830348,3.931825632724,4.744932128363,3.218875824868,4.007333185232,4.49980967033,3.401197381662,3.828641396489,3.737669618283,4.553876891601,4.574710978503,4.624972813284,4.465908118655,4.454347296253,4.418840607797,4.35670882669,4.418840607797,4.44265125649,4.758362969963,4.779123493112,4.639471668118,3.805208284354,2.825801723076,4.204692619391,4.304065093204,3.66356164613,4.394449154672,3.891820298111,3.891820298111,4.96284463026,4.983606621708,5.056245805348,4.574710978503,4.595119850135,4.867534450456,4.890349128222,4.727387818712,4.043083716356,4.137125352086,4.088014058581,5.164197578676,4.641200197736,4.495168709201,5.004724738162
1318,M,INUIT,East Asian,5.225746673713,5.198497031266,4.672828834462,4.927253685157,4.812184355372,4.672828834462,4.955827057601,4.820281565605,4.276666119016,4.709530201312,4.691347882229,4.276666119016,3.988984046564,4.836281906952,3.367295829986,4.219507705176,3.367295829986,2.564949357462,3.496507561466,3.784189633918,2.995732273554,2.302585092994,1.774952350912,0.69314718056,4.644390899141,3.044522437723,4.624972813284,2.833213344056,4.644390899141,2.302585092994,3.891820298111,4.219507705176,2.77258872224,3.295836866004,1.791759469228,1.38629436112,4.653960350158,4.682131227124,3.091042453358,4.025351690735,4.709530201312,3.178053830348,3.988984046564,4.615120516841,3.526360524616,4.127134385045,3.583518938456,4.595119850135,4.644390899141,4.700480365792,4.477336814478,4.488636369732,4.406719247264,4.343805421854,4.418840607797,4.488636369732,4.790354387228,4.820281565605,4.674670381721,3.753129425702,2.791345522703,4.276666119016,4.234106504597,3.66356164613,4.382026634674,3.912023005428,3.912023005428,4.912654885736,4.96284463026,5.036952602414,4.49980967033,4.718498871295,4.912654885736,4.890349128222,4.700480365792,4.05784886617,4.061425575929,4.247327247489,5.132354014556,4.662622340045,4.499379683506,5.006854323351
